source_id,source,branch,target_id,target,route,multiplicity,scale_weight,scale_weight_decimal,rule_derived
573,d5:r71:podd:b0,advanced,258,d4:r47:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
574,d5:r71:peven:b1,retarded,485,d5:r41:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
574,d5:r71:peven:b1,advanced,258,d4:r47:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
575,d5:r71:peven:b2,retarded,485,d5:r41:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
575,d5:r71:peven:b2,advanced,258,d4:r47:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
576,d5:r72:podd:b0,retarded,497,d5:r45:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
577,d5:r72:peven:b1,retarded,497,d5:r45:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
578,d5:r72:peven:b2,retarded,497,d5:r45:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
579,d5:r73:podd:b0,retarded,509,d5:r49:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
580,d5:r73:peven:b1,retarded,509,d5:r49:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
581,d5:r73:peven:b2,retarded,509,d5:r49:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
582,d5:r74:podd:b0,retarded,521,d5:r53:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
582,d5:r74:podd:b0,advanced,264,d4:r49:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
583,d5:r74:peven:b1,retarded,521,d5:r53:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
583,d5:r74:peven:b1,advanced,264,d4:r49:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
584,d5:r74:peven:b2,retarded,521,d5:r53:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
584,d5:r74:peven:b2,advanced,264,d4:r49:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
585,d5:r75:podd:b0,retarded,533,d5:r57:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
586,d5:r75:peven:b1,retarded,533,d5:r57:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
587,d5:r75:peven:b2,retarded,533,d5:r57:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
588,d5:r76:podd:b0,retarded,545,d5:r61:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
589,d5:r76:peven:b1,retarded,545,d5:r61:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
590,d5:r76:peven:b2,retarded,545,d5:r61:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
591,d5:r77:podd:b0,retarded,557,d5:r65:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
591,d5:r77:podd:b0,advanced,270,d4:r51:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
592,d5:r77:peven:b1,retarded,557,d5:r65:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
592,d5:r77:peven:b1,advanced,270,d4:r51:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
593,d5:r77:peven:b2,retarded,557,d5:r65:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
593,d5:r77:peven:b2,advanced,270,d4:r51:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
594,d5:r78:podd:b0,retarded,569,d5:r69:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
595,d5:r78:peven:b1,retarded,569,d5:r69:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
596,d5:r78:peven:b2,retarded,569,d5:r69:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
597,d5:r79:podd:b0,retarded,581,d5:r73:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
598,d5:r79:peven:b1,retarded,581,d5:r73:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
599,d5:r79:peven:b2,retarded,581,d5:r73:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
600,d5:r80:podd:b0,retarded,593,d5:r77:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
600,d5:r80:podd:b0,advanced,276,d4:r53:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
601,d5:r80:peven:b1,retarded,593,d5:r77:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
601,d5:r80:peven:b1,advanced,276,d4:r53:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
602,d5:r80:peven:b2,retarded,593,d5:r77:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
602,d5:r80:peven:b2,advanced,276,d4:r53:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
603,d5:r81:podd:b0,retarded,605,d5:r81:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
604,d5:r81:peven:b1,retarded,605,d5:r81:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
605,d5:r81:peven:b2,retarded,605,d5:r81:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
606,d5:r82:podd:b0,retarded,617,d5:r85:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
607,d5:r82:peven:b1,retarded,617,d5:r85:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
608,d5:r82:peven:b2,retarded,617,d5:r85:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
609,d5:r83:podd:b0,retarded,629,d5:r89:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
609,d5:r83:podd:b0,advanced,282,d4:r55:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
610,d5:r83:peven:b1,retarded,629,d5:r89:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
610,d5:r83:peven:b1,advanced,282,d4:r55:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
611,d5:r83:peven:b2,retarded,629,d5:r89:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
611,d5:r83:peven:b2,advanced,282,d4:r55:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
612,d5:r84:podd:b0,retarded,641,d5:r93:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
613,d5:r84:peven:b1,retarded,641,d5:r93:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
614,d5:r84:peven:b2,retarded,641,d5:r93:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
615,d5:r85:podd:b0,retarded,653,d5:r97:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
616,d5:r85:peven:b1,retarded,653,d5:r97:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
617,d5:r85:peven:b2,retarded,653,d5:r97:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
618,d5:r86:podd:b0,retarded,665,d5:r101:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
618,d5:r86:podd:b0,advanced,288,d4:r57:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
619,d5:r86:peven:b1,retarded,665,d5:r101:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
619,d5:r86:peven:b1,advanced,288,d4:r57:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
620,d5:r86:peven:b2,retarded,665,d5:r101:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
620,d5:r86:peven:b2,advanced,288,d4:r57:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
621,d5:r87:podd:b0,retarded,677,d5:r105:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
622,d5:r87:peven:b1,retarded,677,d5:r105:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
623,d5:r87:peven:b2,retarded,677,d5:r105:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
624,d5:r88:podd:b0,retarded,689,d5:r109:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
625,d5:r88:peven:b1,retarded,689,d5:r109:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
626,d5:r88:peven:b2,retarded,689,d5:r109:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
627,d5:r89:podd:b0,retarded,701,d5:r113:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
627,d5:r89:podd:b0,advanced,294,d4:r59:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
628,d5:r89:peven:b1,retarded,701,d5:r113:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
628,d5:r89:peven:b1,advanced,294,d4:r59:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
629,d5:r89:peven:b2,retarded,701,d5:r113:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
629,d5:r89:peven:b2,advanced,294,d4:r59:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
630,d5:r90:podd:b0,retarded,713,d5:r117:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
631,d5:r90:peven:b1,retarded,713,d5:r117:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
632,d5:r90:peven:b2,retarded,713,d5:r117:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
633,d5:r91:podd:b0,retarded,725,d5:r121:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
634,d5:r91:peven:b1,retarded,725,d5:r121:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
635,d5:r91:peven:b2,retarded,725,d5:r121:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
636,d5:r92:podd:b0,retarded,737,d5:r125:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
636,d5:r92:podd:b0,advanced,300,d4:r61:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
637,d5:r92:peven:b1,retarded,737,d5:r125:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
637,d5:r92:peven:b1,advanced,300,d4:r61:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
638,d5:r92:peven:b2,retarded,737,d5:r125:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
638,d5:r92:peven:b2,advanced,300,d4:r61:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
639,d5:r93:podd:b0,retarded,749,d5:r129:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
640,d5:r93:peven:b1,retarded,749,d5:r129:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
641,d5:r93:peven:b2,retarded,749,d5:r129:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
642,d5:r94:podd:b0,retarded,761,d5:r133:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
643,d5:r94:peven:b1,retarded,761,d5:r133:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
644,d5:r94:peven:b2,retarded,761,d5:r133:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
645,d5:r95:podd:b0,retarded,773,d5:r137:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
645,d5:r95:podd:b0,advanced,306,d4:r63:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
646,d5:r95:peven:b1,retarded,773,d5:r137:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
646,d5:r95:peven:b1,advanced,306,d4:r63:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
647,d5:r95:peven:b2,retarded,773,d5:r137:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
647,d5:r95:peven:b2,advanced,306,d4:r63:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
648,d5:r96:podd:b0,retarded,785,d5:r141:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
649,d5:r96:peven:b1,retarded,785,d5:r141:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
650,d5:r96:peven:b2,retarded,785,d5:r141:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
651,d5:r97:podd:b0,retarded,797,d5:r145:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
652,d5:r97:peven:b1,retarded,797,d5:r145:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
653,d5:r97:peven:b2,retarded,797,d5:r145:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
654,d5:r98:podd:b0,retarded,809,d5:r149:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
654,d5:r98:podd:b0,advanced,312,d4:r65:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
655,d5:r98:peven:b1,retarded,809,d5:r149:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
655,d5:r98:peven:b1,advanced,312,d4:r65:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
656,d5:r98:peven:b2,retarded,809,d5:r149:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
656,d5:r98:peven:b2,advanced,312,d4:r65:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
657,d5:r99:podd:b0,retarded,821,d5:r153:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
658,d5:r99:peven:b1,retarded,821,d5:r153:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
659,d5:r99:peven:b2,retarded,821,d5:r153:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
660,d5:r100:podd:b0,retarded,833,d5:r157:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
661,d5:r100:peven:b1,retarded,833,d5:r157:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
662,d5:r100:peven:b2,retarded,833,d5:r157:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
663,d5:r101:podd:b0,retarded,845,d5:r161:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
663,d5:r101:podd:b0,advanced,318,d4:r67:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
664,d5:r101:peven:b1,retarded,845,d5:r161:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
664,d5:r101:peven:b1,advanced,318,d4:r67:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
665,d5:r101:peven:b2,retarded,845,d5:r161:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
665,d5:r101:peven:b2,advanced,318,d4:r67:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
666,d5:r102:podd:b0,retarded,857,d5:r165:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
667,d5:r102:peven:b1,retarded,857,d5:r165:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
668,d5:r102:peven:b2,retarded,857,d5:r165:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
669,d5:r103:podd:b0,retarded,869,d5:r169:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
670,d5:r103:peven:b1,retarded,869,d5:r169:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
671,d5:r103:peven:b2,retarded,869,d5:r169:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
672,d5:r104:podd:b0,retarded,881,d5:r173:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
672,d5:r104:podd:b0,advanced,324,d4:r69:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
673,d5:r104:peven:b1,retarded,881,d5:r173:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
673,d5:r104:peven:b1,advanced,324,d4:r69:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
674,d5:r104:peven:b2,retarded,881,d5:r173:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
674,d5:r104:peven:b2,advanced,324,d4:r69:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
675,d5:r105:podd:b0,retarded,893,d5:r177:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
676,d5:r105:peven:b1,retarded,893,d5:r177:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
677,d5:r105:peven:b2,retarded,893,d5:r177:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
678,d5:r106:podd:b0,retarded,905,d5:r181:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
679,d5:r106:peven:b1,retarded,905,d5:r181:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
680,d5:r106:peven:b2,retarded,905,d5:r181:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
681,d5:r107:podd:b0,retarded,917,d5:r185:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
681,d5:r107:podd:b0,advanced,330,d4:r71:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
682,d5:r107:peven:b1,retarded,917,d5:r185:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
682,d5:r107:peven:b1,advanced,330,d4:r71:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
683,d5:r107:peven:b2,retarded,917,d5:r185:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
683,d5:r107:peven:b2,advanced,330,d4:r71:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
684,d5:r108:podd:b0,retarded,929,d5:r189:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
685,d5:r108:peven:b1,retarded,929,d5:r189:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
686,d5:r108:peven:b2,retarded,929,d5:r189:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
687,d5:r109:podd:b0,retarded,941,d5:r193:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
688,d5:r109:peven:b1,retarded,941,d5:r193:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
689,d5:r109:peven:b2,retarded,941,d5:r193:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
690,d5:r110:podd:b0,retarded,953,d5:r197:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
690,d5:r110:podd:b0,advanced,336,d4:r73:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
691,d5:r110:peven:b1,retarded,953,d5:r197:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
691,d5:r110:peven:b1,advanced,336,d4:r73:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
692,d5:r110:peven:b2,retarded,953,d5:r197:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
692,d5:r110:peven:b2,advanced,336,d4:r73:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
693,d5:r111:podd:b0,retarded,965,d5:r201:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
694,d5:r111:peven:b1,retarded,965,d5:r201:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
695,d5:r111:peven:b2,retarded,965,d5:r201:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
696,d5:r112:podd:b0,retarded,977,d5:r205:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
697,d5:r112:peven:b1,retarded,977,d5:r205:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
698,d5:r112:peven:b2,retarded,977,d5:r205:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
699,d5:r113:podd:b0,retarded,989,d5:r209:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
699,d5:r113:podd:b0,advanced,342,d4:r75:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
700,d5:r113:peven:b1,retarded,989,d5:r209:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
700,d5:r113:peven:b1,advanced,342,d4:r75:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
701,d5:r113:peven:b2,retarded,989,d5:r209:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
701,d5:r113:peven:b2,advanced,342,d4:r75:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
702,d5:r114:podd:b0,retarded,1001,d5:r213:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
703,d5:r114:peven:b1,retarded,1001,d5:r213:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
704,d5:r114:peven:b2,retarded,1001,d5:r213:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
705,d5:r115:podd:b0,retarded,1013,d5:r217:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
706,d5:r115:peven:b1,retarded,1013,d5:r217:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
707,d5:r115:peven:b2,retarded,1013,d5:r217:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
708,d5:r116:podd:b0,retarded,1025,d5:r221:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
708,d5:r116:podd:b0,advanced,348,d4:r77:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
709,d5:r116:peven:b1,retarded,1025,d5:r221:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
709,d5:r116:peven:b1,advanced,348,d4:r77:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
710,d5:r116:peven:b2,retarded,1025,d5:r221:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
710,d5:r116:peven:b2,advanced,348,d4:r77:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
711,d5:r117:podd:b0,retarded,1037,d5:r225:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
712,d5:r117:peven:b1,retarded,1037,d5:r225:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
713,d5:r117:peven:b2,retarded,1037,d5:r225:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
714,d5:r118:podd:b0,retarded,1049,d5:r229:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
715,d5:r118:peven:b1,retarded,1049,d5:r229:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
716,d5:r118:peven:b2,retarded,1049,d5:r229:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
717,d5:r119:podd:b0,retarded,1061,d5:r233:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
717,d5:r119:podd:b0,advanced,354,d4:r79:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
718,d5:r119:peven:b1,retarded,1061,d5:r233:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
718,d5:r119:peven:b1,advanced,354,d4:r79:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
719,d5:r119:peven:b2,retarded,1061,d5:r233:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
719,d5:r119:peven:b2,advanced,354,d4:r79:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
720,d5:r120:podd:b0,retarded,1073,d5:r237:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
721,d5:r120:peven:b1,retarded,1073,d5:r237:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
722,d5:r120:peven:b2,retarded,1073,d5:r237:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
723,d5:r121:podd:b0,retarded,1085,d5:r241:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
724,d5:r121:peven:b1,retarded,1085,d5:r241:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
725,d5:r121:peven:b2,retarded,1085,d5:r241:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
726,d5:r122:podd:b0,retarded,368,d5:r2:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
726,d5:r122:podd:b0,advanced,117,d4:r0:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
727,d5:r122:peven:b1,retarded,368,d5:r2:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
727,d5:r122:peven:b1,advanced,117,d4:r0:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
728,d5:r122:peven:b2,retarded,368,d5:r2:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
728,d5:r122:peven:b2,advanced,117,d4:r0:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
729,d5:r123:podd:b0,retarded,380,d5:r6:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
730,d5:r123:peven:b1,retarded,380,d5:r6:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
731,d5:r123:peven:b2,retarded,380,d5:r6:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
732,d5:r124:podd:b0,retarded,392,d5:r10:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
733,d5:r124:peven:b1,retarded,392,d5:r10:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
734,d5:r124:peven:b2,retarded,392,d5:r10:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
735,d5:r125:podd:b0,retarded,404,d5:r14:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
735,d5:r125:podd:b0,advanced,123,d4:r2:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
736,d5:r125:peven:b1,retarded,404,d5:r14:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
736,d5:r125:peven:b1,advanced,123,d4:r2:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
737,d5:r125:peven:b2,retarded,404,d5:r14:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
737,d5:r125:peven:b2,advanced,123,d4:r2:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
738,d5:r126:podd:b0,retarded,416,d5:r18:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
739,d5:r126:peven:b1,retarded,416,d5:r18:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
740,d5:r126:peven:b2,retarded,416,d5:r18:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
741,d5:r127:podd:b0,retarded,428,d5:r22:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
742,d5:r127:peven:b1,retarded,428,d5:r22:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
743,d5:r127:peven:b2,retarded,428,d5:r22:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
744,d5:r128:podd:b0,retarded,440,d5:r26:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
744,d5:r128:podd:b0,advanced,129,d4:r4:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
745,d5:r128:peven:b1,retarded,440,d5:r26:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
745,d5:r128:peven:b1,advanced,129,d4:r4:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
746,d5:r128:peven:b2,retarded,440,d5:r26:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
746,d5:r128:peven:b2,advanced,129,d4:r4:podd:b0,VISIBLE,1/1,rho_star^(alpha-2),0.783524061400316,yes
747,d5:r129:podd:b0,retarded,452,d5:r30:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
748,d5:r129:peven:b1,retarded,452,d5:r30:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
749,d5:r129:peven:b2,retarded,452,d5:r30:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
750,d5:r130:podd:b0,retarded,464,d5:r34:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
751,d5:r130:peven:b1,retarded,464,d5:r34:peven:b2,VISIBLE,1,25/81,0.308641975308642,yes
