phase,interval_lower,interval_upper_exclusive,modulus,parent_class,parent_residue,lift,a,c,advanced_child,y,x,xAdv,target_count,advanced_count,interval_hook,root_residue_hook,lift_index_hook,integral_c_hook,route_hook,window_hook,member_count_transfer_hook,all_hooks
calibration,1,10369,36,2,11,0,6059,4039,8078,10,6204416,6203904,2590,1561,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,6167,4111,8222,8,1578752,1578624,650,191,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,6167,4111,8222,9,3157504,3157248,1294,437,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,6167,4111,8222,10,6315008,6314496,2600,862,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,6275,4183,8366,8,1606400,1606272,2896,193,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,6275,4183,8366,9,3212800,3212544,5372,350,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,6275,4183,8366,10,6425600,6425088,10335,724,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,6383,4255,8510,8,1634048,1633920,1195,753,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,6383,4255,8510,9,3268096,3267840,2306,1547,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,6383,4255,8510,10,6536192,6535680,4434,2913,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,6491,4327,8654,8,1661696,1661568,1971,338,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,6491,4327,8654,9,3323392,3323136,3735,731,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,6491,4327,8654,10,6646784,6646272,8082,1924,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,6599,4399,8798,8,1689344,1689216,2162,166,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,6599,4399,8798,9,3378688,3378432,4076,320,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,6599,4399,8798,10,6757376,6756864,7773,657,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,6707,4471,8942,8,1716992,1716864,627,245,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,6707,4471,8942,9,3433984,3433728,1187,461,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,6707,4471,8942,10,6867968,6867456,2278,835,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,6815,4543,9086,8,1744640,1744512,615,343,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,6815,4543,9086,9,3489280,3489024,1292,728,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,6815,4543,9086,10,6978560,6978048,2773,1339,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,6923,4615,9230,8,1772288,1772160,1852,175,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,6923,4615,9230,9,3544576,3544320,3447,351,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,6923,4615,9230,10,7089152,7088640,6721,704,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,7031,4687,9374,8,1799936,1799808,2059,362,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,7031,4687,9374,9,3599872,3599616,4153,735,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,7031,4687,9374,10,7199744,7199232,8387,1374,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,7139,4759,9518,8,1827584,1827456,643,235,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,7139,4759,9518,9,3655168,3654912,1272,426,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,7139,4759,9518,10,7310336,7309824,2372,811,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,7247,4831,9662,8,1855232,1855104,936,206,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,7247,4831,9662,9,3710464,3710208,1821,390,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,7247,4831,9662,10,7420928,7420416,3505,806,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,7355,4903,9806,8,1882880,1882752,970,387,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,7355,4903,9806,9,3765760,3765504,1988,768,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,7355,4903,9806,10,7531520,7531008,4192,1530,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,7463,4975,9950,8,1910528,1910400,695,132,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,7463,4975,9950,9,3821056,3820800,1316,234,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,7463,4975,9950,10,7642112,7641600,2549,449,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,7571,5047,10094,8,1938176,1938048,2232,542,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,7571,5047,10094,9,3876352,3876096,4490,1243,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,7571,5047,10094,10,7752704,7752192,8667,2454,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,7679,5119,10238,8,1965824,1965696,651,223,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,7679,5119,10238,9,3931648,3931392,1169,409,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,7679,5119,10238,10,7863296,7862784,2238,806,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,7787,5191,10382,8,1993472,1993344,714,364,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,7787,5191,10382,9,3986944,3986688,1368,659,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,7787,5191,10382,10,7973888,7973376,2625,1208,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,7895,5263,10526,8,2021120,2020992,1310,163,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,7895,5263,10526,9,4042240,4041984,2496,302,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,7895,5263,10526,10,8084480,8083968,4812,576,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,8003,5335,10670,8,2048768,2048640,764,342,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,8003,5335,10670,9,4097536,4097280,1406,653,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,8003,5335,10670,10,8195072,8194560,2721,1209,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,8111,5407,10814,8,2076416,2076288,864,232,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,8111,5407,10814,9,4152832,4152576,1832,453,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,8111,5407,10814,10,8305664,8305152,3681,861,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,8219,5479,10958,8,2104064,2103936,740,195,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,8219,5479,10958,9,4208128,4207872,1334,370,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,8219,5479,10958,10,8416256,8415744,2947,1070,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,8327,5551,11102,8,2131712,2131584,1369,1094,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,8327,5551,11102,9,4263424,4263168,2633,2106,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,8327,5551,11102,10,8526848,8526336,5169,4057,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,8435,5623,11246,8,2159360,2159232,809,146,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,8435,5623,11246,9,4318720,4318464,1755,262,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,8435,5623,11246,10,8637440,8636928,3274,484,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,8543,5695,11390,8,2187008,2186880,3913,556,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,8543,5695,11390,9,4374016,4373760,7496,970,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,8543,5695,11390,10,8748032,8747520,14638,1922,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,8651,5767,11534,8,2214656,2214528,691,268,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,8651,5767,11534,9,4429312,4429056,1317,464,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,8651,5767,11534,10,8858624,8858112,2417,858,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,8759,5839,11678,8,2242304,2242176,955,220,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,8759,5839,11678,9,4484608,4484352,1934,437,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,8759,5839,11678,10,8969216,8968704,3532,762,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,8867,5911,11822,8,2269952,2269824,847,154,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,8867,5911,11822,9,4539904,4539648,1668,288,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,8867,5911,11822,10,9079808,9079296,3121,534,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,8975,5983,11966,8,2297600,2297472,2157,1701,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,8975,5983,11966,9,4595200,4594944,4207,3212,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,8975,5983,11966,10,9190400,9189888,8061,6184,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,9083,6055,12110,8,2325248,2325120,707,162,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,9083,6055,12110,9,4650496,4650240,1467,294,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,9083,6055,12110,10,9300992,9300480,2789,542,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,9191,6127,12254,8,2352896,2352768,746,153,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,9191,6127,12254,9,4705792,4705536,1529,296,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,9191,6127,12254,10,9411584,9411072,3005,573,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,9299,6199,12398,8,2380544,2380416,852,518,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,9299,6199,12398,9,4761088,4760832,1716,1086,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,9299,6199,12398,10,9522176,9521664,3269,1998,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,9407,6271,12542,8,2408192,2408064,2316,226,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,9407,6271,12542,9,4816384,4816128,4377,369,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,9407,6271,12542,10,9632768,9632256,8514,759,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,9515,6343,12686,8,2435840,2435712,3603,235,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,9515,6343,12686,9,4871680,4871424,7503,432,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,9515,6343,12686,10,9743360,9742848,14614,929,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,9623,6415,12830,8,2463488,2463360,509,199,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,9623,6415,12830,9,4926976,4926720,1209,510,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,9623,6415,12830,10,9853952,9853440,2361,968,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,9731,6487,12974,8,2491136,2491008,962,571,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,9731,6487,12974,9,4982272,4982016,1923,1153,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,9731,6487,12974,10,9964544,9964032,3965,2217,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,9839,6559,13118,8,2518784,2518656,1016,155,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,9839,6559,13118,9,5037568,5037312,1975,287,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,9839,6559,13118,10,10075136,10074624,4501,525,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,9947,6631,13262,8,2546432,2546304,805,265,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,9947,6631,13262,9,5092864,5092608,1447,464,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,9947,6631,13262,10,10185728,10185216,3026,827,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,10055,6703,13406,8,2574080,2573952,922,332,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,10055,6703,13406,9,5148160,5147904,1786,653,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,10055,6703,13406,10,10296320,10295808,3402,1267,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,10163,6775,13550,8,2601728,2601600,815,181,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,10163,6775,13550,9,5203456,5203200,1581,322,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,10163,6775,13550,10,10406912,10406400,2967,681,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,10271,6847,13694,8,2629376,2629248,886,377,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,10271,6847,13694,9,5258752,5258496,1643,696,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,0,10271,6847,13694,10,10517504,10516992,3347,1408,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,47,31,62,8,12032,11904,1410,674,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,47,31,62,9,24064,23808,2849,1418,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,47,31,62,10,48128,47616,5549,2723,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,155,103,206,8,39680,39552,7671,7357,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,155,103,206,9,79360,79104,15109,14568,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,155,103,206,10,158720,158208,29705,28716,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,263,175,350,8,67328,67200,13162,12741,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,263,175,350,9,134656,134400,26246,25344,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,263,175,350,10,269312,268800,51982,50277,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,371,247,494,8,94976,94848,1389,707,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,371,247,494,9,189952,189696,2756,1329,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,371,247,494,10,379904,379392,5601,2673,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,479,319,638,8,122624,122496,27009,26734,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,479,319,638,9,245248,244992,52911,52354,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,479,319,638,10,490496,489984,105080,104039,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,587,391,782,8,150272,150144,2695,439,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,587,391,782,9,300544,300288,5398,748,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,587,391,782,10,601088,600576,10886,1426,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,695,463,926,8,177920,177792,2529,426,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,695,463,926,9,355840,355584,5199,946,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,695,463,926,10,711680,711168,10476,2279,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,803,535,1070,8,205568,205440,1445,1148,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,803,535,1070,9,411136,410880,2934,2313,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,803,535,1070,10,822272,821760,6308,4873,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,911,607,1214,8,233216,233088,54267,3694,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,911,607,1214,9,466432,466176,107479,7422,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,911,607,1214,10,932864,932352,215805,15201,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,1019,679,1358,8,260864,260736,1259,510,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,1019,679,1358,9,521728,521472,2610,1003,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,1019,679,1358,10,1043456,1042944,5818,2072,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,1127,751,1502,8,288512,288384,1824,1424,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,1127,751,1502,9,577024,576768,3502,2594,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,1127,751,1502,10,1154048,1153536,7206,5455,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,1235,823,1646,8,316160,316032,3681,2860,True,True,True,True,True,True,True,True
calibration,1,10369,36,2,11,1,1235,823,1646,9,632320,632064,7145,5540,True,True,True,True,True,True,True,True
