source_id,source,channel,child_mod3,target_id,target,weight_decimal,weight_formula,memberwise_precedent
636,d5:r212:podd:b0,retarded,,359,d5:r119:peven:b2,0.308641975308642,rho_star^(-2),retarded core
637,d5:r212:peven:b1,retarded,,359,d5:r119:peven:b2,0.308641975308642,rho_star^(-2),retarded core
638,d5:r212:peven:b2,retarded,,359,d5:r119:peven:b2,0.308641975308642,rho_star^(-2),retarded core
639,d5:r213:podd:b0,retarded,,371,d5:r123:peven:b2,0.308641975308642,rho_star^(-2),retarded core
640,d5:r213:peven:b1,retarded,,371,d5:r123:peven:b2,0.308641975308642,rho_star^(-2),retarded core
641,d5:r213:peven:b2,retarded,,371,d5:r123:peven:b2,0.308641975308642,rho_star^(-2),retarded core
642,d5:r214:podd:b0,retarded,,383,d5:r127:peven:b2,0.308641975308642,rho_star^(-2),retarded core
643,d5:r214:peven:b1,retarded,,383,d5:r127:peven:b2,0.308641975308642,rho_star^(-2),retarded core
644,d5:r214:peven:b2,retarded,,383,d5:r127:peven:b2,0.308641975308642,rho_star^(-2),retarded core
645,d5:r215:podd:b0,retarded,,395,d5:r131:peven:b2,0.308641975308642,rho_star^(-2),retarded core
645,d5:r215:podd:b0,advanced_direct_c2,2,429,d5:r143:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
646,d5:r215:peven:b1,retarded,,395,d5:r131:peven:b2,0.308641975308642,rho_star^(-2),retarded core
646,d5:r215:peven:b1,advanced_direct_c2,2,429,d5:r143:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
647,d5:r215:peven:b2,retarded,,395,d5:r131:peven:b2,0.308641975308642,rho_star^(-2),retarded core
647,d5:r215:peven:b2,advanced_direct_c2,2,429,d5:r143:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
648,d5:r216:podd:b0,retarded,,407,d5:r135:peven:b2,0.308641975308642,rho_star^(-2),retarded core
649,d5:r216:peven:b1,retarded,,407,d5:r135:peven:b2,0.308641975308642,rho_star^(-2),retarded core
650,d5:r216:peven:b2,retarded,,407,d5:r135:peven:b2,0.308641975308642,rho_star^(-2),retarded core
651,d5:r217:podd:b0,retarded,,419,d5:r139:peven:b2,0.308641975308642,rho_star^(-2),retarded core
652,d5:r217:peven:b1,retarded,,419,d5:r139:peven:b2,0.308641975308642,rho_star^(-2),retarded core
653,d5:r217:peven:b2,retarded,,419,d5:r139:peven:b2,0.308641975308642,rho_star^(-2),retarded core
654,d5:r218:podd:b0,retarded,,431,d5:r143:peven:b2,0.308641975308642,rho_star^(-2),retarded core
654,d5:r218:podd:b0,advanced_parity_lift_c1,1,142,d5:r47:peven:b1,0.783524061400317,rho_star^(log_2(3)-1)*rho_star^(-1),row22 parity lift
655,d5:r218:peven:b1,retarded,,431,d5:r143:peven:b2,0.308641975308642,rho_star^(-2),retarded core
655,d5:r218:peven:b1,advanced_parity_lift_c1,1,142,d5:r47:peven:b1,0.783524061400317,rho_star^(log_2(3)-1)*rho_star^(-1),row22 parity lift
656,d5:r218:peven:b2,retarded,,431,d5:r143:peven:b2,0.308641975308642,rho_star^(-2),retarded core
656,d5:r218:peven:b2,advanced_parity_lift_c1,1,142,d5:r47:peven:b1,0.783524061400317,rho_star^(log_2(3)-1)*rho_star^(-1),row22 parity lift
657,d5:r219:podd:b0,retarded,,443,d5:r147:peven:b2,0.308641975308642,rho_star^(-2),retarded core
658,d5:r219:peven:b1,retarded,,443,d5:r147:peven:b2,0.308641975308642,rho_star^(-2),retarded core
659,d5:r219:peven:b2,retarded,,443,d5:r147:peven:b2,0.308641975308642,rho_star^(-2),retarded core
660,d5:r220:podd:b0,retarded,,455,d5:r151:peven:b2,0.308641975308642,rho_star^(-2),retarded core
661,d5:r220:peven:b1,retarded,,455,d5:r151:peven:b2,0.308641975308642,rho_star^(-2),retarded core
662,d5:r220:peven:b2,retarded,,455,d5:r151:peven:b2,0.308641975308642,rho_star^(-2),retarded core
663,d5:r221:podd:b0,retarded,,467,d5:r155:peven:b2,0.308641975308642,rho_star^(-2),retarded core
664,d5:r221:peven:b1,retarded,,467,d5:r155:peven:b2,0.308641975308642,rho_star^(-2),retarded core
665,d5:r221:peven:b2,retarded,,467,d5:r155:peven:b2,0.308641975308642,rho_star^(-2),retarded core
666,d5:r222:podd:b0,retarded,,479,d5:r159:peven:b2,0.308641975308642,rho_star^(-2),retarded core
667,d5:r222:peven:b1,retarded,,479,d5:r159:peven:b2,0.308641975308642,rho_star^(-2),retarded core
668,d5:r222:peven:b2,retarded,,479,d5:r159:peven:b2,0.308641975308642,rho_star^(-2),retarded core
669,d5:r223:podd:b0,retarded,,491,d5:r163:peven:b2,0.308641975308642,rho_star^(-2),retarded core
670,d5:r223:peven:b1,retarded,,491,d5:r163:peven:b2,0.308641975308642,rho_star^(-2),retarded core
671,d5:r223:peven:b2,retarded,,491,d5:r163:peven:b2,0.308641975308642,rho_star^(-2),retarded core
672,d5:r224:podd:b0,retarded,,503,d5:r167:peven:b2,0.308641975308642,rho_star^(-2),retarded core
672,d5:r224:podd:b0,advanced_direct_c2,2,447,d5:r149:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
673,d5:r224:peven:b1,retarded,,503,d5:r167:peven:b2,0.308641975308642,rho_star^(-2),retarded core
673,d5:r224:peven:b1,advanced_direct_c2,2,447,d5:r149:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
674,d5:r224:peven:b2,retarded,,503,d5:r167:peven:b2,0.308641975308642,rho_star^(-2),retarded core
674,d5:r224:peven:b2,advanced_direct_c2,2,447,d5:r149:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
675,d5:r225:podd:b0,retarded,,515,d5:r171:peven:b2,0.308641975308642,rho_star^(-2),retarded core
676,d5:r225:peven:b1,retarded,,515,d5:r171:peven:b2,0.308641975308642,rho_star^(-2),retarded core
677,d5:r225:peven:b2,retarded,,515,d5:r171:peven:b2,0.308641975308642,rho_star^(-2),retarded core
678,d5:r226:podd:b0,retarded,,527,d5:r175:peven:b2,0.308641975308642,rho_star^(-2),retarded core
679,d5:r226:peven:b1,retarded,,527,d5:r175:peven:b2,0.308641975308642,rho_star^(-2),retarded core
680,d5:r226:peven:b2,retarded,,527,d5:r175:peven:b2,0.308641975308642,rho_star^(-2),retarded core
681,d5:r227:podd:b0,retarded,,539,d5:r179:peven:b2,0.308641975308642,rho_star^(-2),retarded core
681,d5:r227:podd:b0,advanced_parity_lift_c1,1,178,d5:r59:peven:b1,0.783524061400317,rho_star^(log_2(3)-1)*rho_star^(-1),row22 parity lift
682,d5:r227:peven:b1,retarded,,539,d5:r179:peven:b2,0.308641975308642,rho_star^(-2),retarded core
682,d5:r227:peven:b1,advanced_parity_lift_c1,1,178,d5:r59:peven:b1,0.783524061400317,rho_star^(log_2(3)-1)*rho_star^(-1),row22 parity lift
683,d5:r227:peven:b2,retarded,,539,d5:r179:peven:b2,0.308641975308642,rho_star^(-2),retarded core
683,d5:r227:peven:b2,advanced_parity_lift_c1,1,178,d5:r59:peven:b1,0.783524061400317,rho_star^(log_2(3)-1)*rho_star^(-1),row22 parity lift
684,d5:r228:podd:b0,retarded,,551,d5:r183:peven:b2,0.308641975308642,rho_star^(-2),retarded core
685,d5:r228:peven:b1,retarded,,551,d5:r183:peven:b2,0.308641975308642,rho_star^(-2),retarded core
686,d5:r228:peven:b2,retarded,,551,d5:r183:peven:b2,0.308641975308642,rho_star^(-2),retarded core
687,d5:r229:podd:b0,retarded,,563,d5:r187:peven:b2,0.308641975308642,rho_star^(-2),retarded core
688,d5:r229:peven:b1,retarded,,563,d5:r187:peven:b2,0.308641975308642,rho_star^(-2),retarded core
689,d5:r229:peven:b2,retarded,,563,d5:r187:peven:b2,0.308641975308642,rho_star^(-2),retarded core
690,d5:r230:podd:b0,retarded,,575,d5:r191:peven:b2,0.308641975308642,rho_star^(-2),retarded core
691,d5:r230:peven:b1,retarded,,575,d5:r191:peven:b2,0.308641975308642,rho_star^(-2),retarded core
692,d5:r230:peven:b2,retarded,,575,d5:r191:peven:b2,0.308641975308642,rho_star^(-2),retarded core
693,d5:r231:podd:b0,retarded,,587,d5:r195:peven:b2,0.308641975308642,rho_star^(-2),retarded core
694,d5:r231:peven:b1,retarded,,587,d5:r195:peven:b2,0.308641975308642,rho_star^(-2),retarded core
695,d5:r231:peven:b2,retarded,,587,d5:r195:peven:b2,0.308641975308642,rho_star^(-2),retarded core
696,d5:r232:podd:b0,retarded,,599,d5:r199:peven:b2,0.308641975308642,rho_star^(-2),retarded core
697,d5:r232:peven:b1,retarded,,599,d5:r199:peven:b2,0.308641975308642,rho_star^(-2),retarded core
698,d5:r232:peven:b2,retarded,,599,d5:r199:peven:b2,0.308641975308642,rho_star^(-2),retarded core
699,d5:r233:podd:b0,retarded,,611,d5:r203:peven:b2,0.308641975308642,rho_star^(-2),retarded core
699,d5:r233:podd:b0,advanced_direct_c2,2,465,d5:r155:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
700,d5:r233:peven:b1,retarded,,611,d5:r203:peven:b2,0.308641975308642,rho_star^(-2),retarded core
700,d5:r233:peven:b1,advanced_direct_c2,2,465,d5:r155:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
701,d5:r233:peven:b2,retarded,,611,d5:r203:peven:b2,0.308641975308642,rho_star^(-2),retarded core
701,d5:r233:peven:b2,advanced_direct_c2,2,465,d5:r155:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
702,d5:r234:podd:b0,retarded,,623,d5:r207:peven:b2,0.308641975308642,rho_star^(-2),retarded core
703,d5:r234:peven:b1,retarded,,623,d5:r207:peven:b2,0.308641975308642,rho_star^(-2),retarded core
704,d5:r234:peven:b2,retarded,,623,d5:r207:peven:b2,0.308641975308642,rho_star^(-2),retarded core
705,d5:r235:podd:b0,retarded,,635,d5:r211:peven:b2,0.308641975308642,rho_star^(-2),retarded core
706,d5:r235:peven:b1,retarded,,635,d5:r211:peven:b2,0.308641975308642,rho_star^(-2),retarded core
707,d5:r235:peven:b2,retarded,,635,d5:r211:peven:b2,0.308641975308642,rho_star^(-2),retarded core
708,d5:r236:podd:b0,retarded,,647,d5:r215:peven:b2,0.308641975308642,rho_star^(-2),retarded core
708,d5:r236:podd:b0,advanced_parity_lift_c1,1,214,d5:r71:peven:b1,0.783524061400317,rho_star^(log_2(3)-1)*rho_star^(-1),row22 parity lift
709,d5:r236:peven:b1,retarded,,647,d5:r215:peven:b2,0.308641975308642,rho_star^(-2),retarded core
709,d5:r236:peven:b1,advanced_parity_lift_c1,1,214,d5:r71:peven:b1,0.783524061400317,rho_star^(log_2(3)-1)*rho_star^(-1),row22 parity lift
710,d5:r236:peven:b2,retarded,,647,d5:r215:peven:b2,0.308641975308642,rho_star^(-2),retarded core
710,d5:r236:peven:b2,advanced_parity_lift_c1,1,214,d5:r71:peven:b1,0.783524061400317,rho_star^(log_2(3)-1)*rho_star^(-1),row22 parity lift
711,d5:r237:podd:b0,retarded,,659,d5:r219:peven:b2,0.308641975308642,rho_star^(-2),retarded core
712,d5:r237:peven:b1,retarded,,659,d5:r219:peven:b2,0.308641975308642,rho_star^(-2),retarded core
713,d5:r237:peven:b2,retarded,,659,d5:r219:peven:b2,0.308641975308642,rho_star^(-2),retarded core
714,d5:r238:podd:b0,retarded,,671,d5:r223:peven:b2,0.308641975308642,rho_star^(-2),retarded core
715,d5:r238:peven:b1,retarded,,671,d5:r223:peven:b2,0.308641975308642,rho_star^(-2),retarded core
716,d5:r238:peven:b2,retarded,,671,d5:r223:peven:b2,0.308641975308642,rho_star^(-2),retarded core
717,d5:r239:podd:b0,retarded,,683,d5:r227:peven:b2,0.308641975308642,rho_star^(-2),retarded core
718,d5:r239:peven:b1,retarded,,683,d5:r227:peven:b2,0.308641975308642,rho_star^(-2),retarded core
719,d5:r239:peven:b2,retarded,,683,d5:r227:peven:b2,0.308641975308642,rho_star^(-2),retarded core
720,d5:r240:podd:b0,retarded,,695,d5:r231:peven:b2,0.308641975308642,rho_star^(-2),retarded core
721,d5:r240:peven:b1,retarded,,695,d5:r231:peven:b2,0.308641975308642,rho_star^(-2),retarded core
722,d5:r240:peven:b2,retarded,,695,d5:r231:peven:b2,0.308641975308642,rho_star^(-2),retarded core
723,d5:r241:podd:b0,retarded,,707,d5:r235:peven:b2,0.308641975308642,rho_star^(-2),retarded core
724,d5:r241:peven:b1,retarded,,707,d5:r235:peven:b2,0.308641975308642,rho_star^(-2),retarded core
725,d5:r241:peven:b2,retarded,,707,d5:r235:peven:b2,0.308641975308642,rho_star^(-2),retarded core
726,d5:r242:podd:b0,retarded,,719,d5:r239:peven:b2,0.308641975308642,rho_star^(-2),retarded core
726,d5:r242:podd:b0,advanced_direct_c2,2,483,d5:r161:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
727,d5:r242:peven:b1,retarded,,719,d5:r239:peven:b2,0.308641975308642,rho_star^(-2),retarded core
727,d5:r242:peven:b1,advanced_direct_c2,2,483,d5:r161:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
728,d5:r242:peven:b2,retarded,,719,d5:r239:peven:b2,0.308641975308642,rho_star^(-2),retarded core
728,d5:r242:peven:b2,advanced_direct_c2,2,483,d5:r161:podd:b0,1.410343310520570,rho_star^(log_2(3)-1),PHASE_B advanced identity
