phase,modulus,parent_class,parent_residue,lift,q,a,c,advanced_child,y,x,xAdv,target_count,advanced_count,root_residue_hook,lift_index_hook,q_membership_hook,integral_c_hook,route_hook,window_hook,member_count_transfer_hook,all_hooks
calibration,108,2,92,2,3,1280,853,1706,8,327680,327552,1185,875,True,True,True,True,True,True,True,True
calibration,108,2,92,2,3,1280,853,1706,9,655360,655104,2361,1734,True,True,True,True,True,True,True,True
calibration,108,2,92,2,3,1280,853,1706,10,1310720,1310208,4796,3631,True,True,True,True,True,True,True,True
calibration,108,2,92,2,4,1604,1069,2138,8,410624,410496,866,395,True,True,True,True,True,True,True,True
calibration,108,2,92,2,4,1604,1069,2138,9,821248,820992,1653,775,True,True,True,True,True,True,True,True
calibration,108,2,92,2,4,1604,1069,2138,10,1642496,1641984,3192,1494,True,True,True,True,True,True,True,True
calibration,108,2,92,2,5,1928,1285,2570,8,493568,493440,659,255,True,True,True,True,True,True,True,True
calibration,108,2,92,2,5,1928,1285,2570,9,987136,986880,1503,720,True,True,True,True,True,True,True,True
calibration,108,2,92,2,5,1928,1285,2570,10,1974272,1973760,2851,1444,True,True,True,True,True,True,True,True
calibration,108,2,92,2,6,2252,1501,3002,8,576512,576384,1167,865,True,True,True,True,True,True,True,True
calibration,108,2,92,2,6,2252,1501,3002,9,1153024,1152768,2625,1788,True,True,True,True,True,True,True,True
calibration,108,2,92,2,6,2252,1501,3002,10,2306048,2305536,5207,3533,True,True,True,True,True,True,True,True
calibration,108,2,92,2,7,2576,1717,3434,8,659456,659328,929,306,True,True,True,True,True,True,True,True
calibration,108,2,92,2,7,2576,1717,3434,9,1318912,1318656,2141,929,True,True,True,True,True,True,True,True
calibration,108,2,92,2,7,2576,1717,3434,10,2637824,2637312,4136,1765,True,True,True,True,True,True,True,True
calibration,108,2,101,0,0,101,67,134,8,25856,25728,1805,1043,True,True,True,True,True,True,True,True
calibration,108,2,101,0,0,101,67,134,9,51712,51456,4103,2574,True,True,True,True,True,True,True,True
calibration,108,2,101,0,0,101,67,134,10,103424,102912,7991,5035,True,True,True,True,True,True,True,True
calibration,108,2,101,0,1,425,283,566,8,108800,108672,23825,22621,True,True,True,True,True,True,True,True
calibration,108,2,101,0,1,425,283,566,9,217600,217344,46400,44119,True,True,True,True,True,True,True,True
calibration,108,2,101,0,1,425,283,566,10,435200,434688,91736,87316,True,True,True,True,True,True,True,True
calibration,108,2,101,0,2,749,499,998,8,191744,191616,2473,2102,True,True,True,True,True,True,True,True
calibration,108,2,101,0,2,749,499,998,9,383488,383232,5068,4349,True,True,True,True,True,True,True,True
calibration,108,2,101,0,2,749,499,998,10,766976,766464,9768,8381,True,True,True,True,True,True,True,True
calibration,108,2,101,0,3,1073,715,1430,8,274688,274560,2996,730,True,True,True,True,True,True,True,True
calibration,108,2,101,0,3,1073,715,1430,9,549376,549120,6191,1372,True,True,True,True,True,True,True,True
calibration,108,2,101,0,3,1073,715,1430,10,1098752,1098240,12093,2461,True,True,True,True,True,True,True,True
calibration,108,2,101,0,4,1397,931,1862,8,357632,357504,4157,2716,True,True,True,True,True,True,True,True
calibration,108,2,101,0,4,1397,931,1862,9,715264,715008,7814,5072,True,True,True,True,True,True,True,True
calibration,108,2,101,0,4,1397,931,1862,10,1430528,1430016,15349,9946,True,True,True,True,True,True,True,True
calibration,108,2,101,0,5,1721,1147,2294,8,440576,440448,3761,2399,True,True,True,True,True,True,True,True
calibration,108,2,101,0,5,1721,1147,2294,9,881152,880896,8146,5398,True,True,True,True,True,True,True,True
calibration,108,2,101,0,5,1721,1147,2294,10,1762304,1761792,17416,11619,True,True,True,True,True,True,True,True
calibration,108,2,101,0,6,2045,1363,2726,8,523520,523392,7375,1903,True,True,True,True,True,True,True,True
calibration,108,2,101,0,6,2045,1363,2726,9,1047040,1046784,14521,3524,True,True,True,True,True,True,True,True
calibration,108,2,101,0,6,2045,1363,2726,10,2094080,2093568,27789,6883,True,True,True,True,True,True,True,True
calibration,108,2,101,0,7,2369,1579,3158,8,606464,606336,7860,7023,True,True,True,True,True,True,True,True
calibration,108,2,101,0,7,2369,1579,3158,9,1212928,1212672,15897,14182,True,True,True,True,True,True,True,True
calibration,108,2,101,0,7,2369,1579,3158,10,2425856,2425344,32561,29121,True,True,True,True,True,True,True,True
calibration,108,2,101,1,0,209,139,278,8,53504,53376,1174,312,True,True,True,True,True,True,True,True
calibration,108,2,101,1,0,209,139,278,9,107008,106752,2282,577,True,True,True,True,True,True,True,True
calibration,108,2,101,1,0,209,139,278,10,214016,213504,4209,1013,True,True,True,True,True,True,True,True
calibration,108,2,101,1,1,533,355,710,8,136448,136320,1831,457,True,True,True,True,True,True,True,True
calibration,108,2,101,1,1,533,355,710,9,272896,272640,3542,838,True,True,True,True,True,True,True,True
calibration,108,2,101,1,1,533,355,710,10,545792,545280,6859,1642,True,True,True,True,True,True,True,True
calibration,108,2,101,1,2,857,571,1142,8,219392,219264,999,503,True,True,True,True,True,True,True,True
calibration,108,2,101,1,2,857,571,1142,9,438784,438528,1948,931,True,True,True,True,True,True,True,True
calibration,108,2,101,1,2,857,571,1142,10,877568,877056,3725,1717,True,True,True,True,True,True,True,True
calibration,108,2,101,1,3,1181,787,1574,8,302336,302208,2524,787,True,True,True,True,True,True,True,True
calibration,108,2,101,1,3,1181,787,1574,9,604672,604416,4792,1463,True,True,True,True,True,True,True,True
calibration,108,2,101,1,3,1181,787,1574,10,1209344,1208832,9272,2689,True,True,True,True,True,True,True,True
calibration,108,2,101,1,4,1505,1003,2006,8,385280,385152,2013,970,True,True,True,True,True,True,True,True
calibration,108,2,101,1,4,1505,1003,2006,9,770560,770304,4289,2271,True,True,True,True,True,True,True,True
calibration,108,2,101,1,4,1505,1003,2006,10,1541120,1540608,8528,4590,True,True,True,True,True,True,True,True
calibration,108,2,101,1,5,1829,1219,2438,8,468224,468096,3252,2718,True,True,True,True,True,True,True,True
calibration,108,2,101,1,5,1829,1219,2438,9,936448,936192,6731,5727,True,True,True,True,True,True,True,True
calibration,108,2,101,1,5,1829,1219,2438,10,1872896,1872384,13304,11342,True,True,True,True,True,True,True,True
calibration,108,2,101,1,6,2153,1435,2870,8,551168,551040,5277,658,True,True,True,True,True,True,True,True
calibration,108,2,101,1,6,2153,1435,2870,9,1102336,1102080,10512,1219,True,True,True,True,True,True,True,True
calibration,108,2,101,1,6,2153,1435,2870,10,2204672,2204160,20127,2254,True,True,True,True,True,True,True,True
calibration,108,2,101,1,7,2477,1651,3302,8,634112,633984,1036,460,True,True,True,True,True,True,True,True
calibration,108,2,101,1,7,2477,1651,3302,9,1268224,1267968,2133,963,True,True,True,True,True,True,True,True
calibration,108,2,101,1,7,2477,1651,3302,10,2536448,2535936,4139,2030,True,True,True,True,True,True,True,True
calibration,108,2,101,2,0,317,211,422,8,81152,81024,1548,1317,True,True,True,True,True,True,True,True
calibration,108,2,101,2,0,317,211,422,9,162304,162048,3053,2612,True,True,True,True,True,True,True,True
calibration,108,2,101,2,0,317,211,422,10,324608,324096,6548,5384,True,True,True,True,True,True,True,True
calibration,108,2,101,2,1,641,427,854,8,164096,163968,3172,2418,True,True,True,True,True,True,True,True
calibration,108,2,101,2,1,641,427,854,9,328192,327936,6796,5435,True,True,True,True,True,True,True,True
calibration,108,2,101,2,1,641,427,854,10,656384,655872,12955,10323,True,True,True,True,True,True,True,True
calibration,108,2,101,2,2,965,643,1286,8,247040,246912,1583,1156,True,True,True,True,True,True,True,True
calibration,108,2,101,2,2,965,643,1286,9,494080,493824,3253,2310,True,True,True,True,True,True,True,True
calibration,108,2,101,2,2,965,643,1286,10,988160,987648,6436,4364,True,True,True,True,True,True,True,True
calibration,108,2,101,2,3,1289,859,1718,8,329984,329856,1879,1588,True,True,True,True,True,True,True,True
calibration,108,2,101,2,3,1289,859,1718,9,659968,659712,4426,3762,True,True,True,True,True,True,True,True
calibration,108,2,101,2,3,1289,859,1718,10,1319936,1319424,8913,7692,True,True,True,True,True,True,True,True
calibration,108,2,101,2,4,1613,1075,2150,8,412928,412800,3336,3065,True,True,True,True,True,True,True,True
calibration,108,2,101,2,4,1613,1075,2150,9,825856,825600,6925,6421,True,True,True,True,True,True,True,True
calibration,108,2,101,2,4,1613,1075,2150,10,1651712,1651200,14297,13185,True,True,True,True,True,True,True,True
calibration,108,2,101,2,5,1937,1291,2582,8,495872,495744,4760,4374,True,True,True,True,True,True,True,True
calibration,108,2,101,2,5,1937,1291,2582,9,991744,991488,10004,9256,True,True,True,True,True,True,True,True
calibration,108,2,101,2,5,1937,1291,2582,10,1983488,1982976,21043,19624,True,True,True,True,True,True,True,True
calibration,108,2,101,2,6,2261,1507,3014,8,578816,578688,1914,1542,True,True,True,True,True,True,True,True
calibration,108,2,101,2,6,2261,1507,3014,9,1157632,1157376,3520,2850,True,True,True,True,True,True,True,True
calibration,108,2,101,2,6,2261,1507,3014,10,2315264,2314752,6782,5576,True,True,True,True,True,True,True,True
calibration,108,2,101,2,7,2585,1723,3446,8,661760,661632,1487,979,True,True,True,True,True,True,True,True
calibration,108,2,101,2,7,2585,1723,3446,9,1323520,1323264,2844,1862,True,True,True,True,True,True,True,True
calibration,108,2,101,2,7,2585,1723,3446,10,2647040,2646528,5611,3515,True,True,True,True,True,True,True,True
calibration,108,8,8,0,0,8,5,5,8,2048,1920,807,677,True,True,True,True,True,True,True,True
calibration,108,8,8,0,0,8,5,5,9,4096,3840,1597,1320,True,True,True,True,True,True,True,True
calibration,108,8,8,0,0,8,5,5,10,8192,7680,5087,4455,True,True,True,True,True,True,True,True
calibration,108,8,8,0,1,332,221,221,8,84992,84864,780,659,True,True,True,True,True,True,True,True
calibration,108,8,8,0,1,332,221,221,9,169984,169728,1448,1225,True,True,True,True,True,True,True,True
calibration,108,8,8,0,1,332,221,221,10,339968,339456,2818,2429,True,True,True,True,True,True,True,True
calibration,108,8,8,0,2,656,437,437,8,167936,167808,874,753,True,True,True,True,True,True,True,True
calibration,108,8,8,0,2,656,437,437,9,335872,335616,1862,1462,True,True,True,True,True,True,True,True
calibration,108,8,8,0,2,656,437,437,10,671744,671232,3603,2923,True,True,True,True,True,True,True,True
calibration,108,8,8,0,3,980,653,653,8,250880,250752,1340,1238,True,True,True,True,True,True,True,True
calibration,108,8,8,0,3,980,653,653,9,501760,501504,2641,2407,True,True,True,True,True,True,True,True
calibration,108,8,8,0,3,980,653,653,10,1003520,1003008,5575,5112,True,True,True,True,True,True,True,True
calibration,108,8,8,0,4,1304,869,869,8,333824,333696,553,436,True,True,True,True,True,True,True,True
calibration,108,8,8,0,4,1304,869,869,9,667648,667392,1086,863,True,True,True,True,True,True,True,True
calibration,108,8,8,0,4,1304,869,869,10,1335296,1334784,2148,1700,True,True,True,True,True,True,True,True
calibration,108,8,8,0,5,1628,1085,1085,8,416768,416640,2203,1839,True,True,True,True,True,True,True,True
calibration,108,8,8,0,5,1628,1085,1085,9,833536,833280,4135,3429,True,True,True,True,True,True,True,True
calibration,108,8,8,0,5,1628,1085,1085,10,1667072,1666560,8130,6846,True,True,True,True,True,True,True,True
calibration,108,8,8,0,6,1952,1301,1301,8,499712,499584,1091,989,True,True,True,True,True,True,True,True
calibration,108,8,8,0,6,1952,1301,1301,9,999424,999168,1975,1784,True,True,True,True,True,True,True,True
calibration,108,8,8,0,6,1952,1301,1301,10,1998848,1998336,3762,3438,True,True,True,True,True,True,True,True
calibration,108,8,8,0,7,2276,1517,1517,8,582656,582528,1064,739,True,True,True,True,True,True,True,True
calibration,108,8,8,0,7,2276,1517,1517,9,1165312,1165056,2311,1493,True,True,True,True,True,True,True,True
calibration,108,8,8,0,7,2276,1517,1517,10,2330624,2330112,4714,2789,True,True,True,True,True,True,True,True
calibration,108,8,8,1,0,116,77,77,8,29696,29568,1043,942,True,True,True,True,True,True,True,True
calibration,108,8,8,1,0,116,77,77,9,59392,59136,1852,1666,True,True,True,True,True,True,True,True
calibration,108,8,8,1,0,116,77,77,10,118784,118272,3581,3164,True,True,True,True,True,True,True,True
calibration,108,8,8,1,1,440,293,293,8,112640,112512,608,302,True,True,True,True,True,True,True,True
calibration,108,8,8,1,1,440,293,293,9,225280,225024,1176,601,True,True,True,True,True,True,True,True
calibration,108,8,8,1,1,440,293,293,10,450560,450048,2186,1153,True,True,True,True,True,True,True,True
calibration,108,8,8,1,2,764,509,509,8,195584,195456,421,304,True,True,True,True,True,True,True,True
calibration,108,8,8,1,2,764,509,509,9,391168,390912,753,561,True,True,True,True,True,True,True,True
calibration,108,8,8,1,2,764,509,509,10,782336,781824,1318,994,True,True,True,True,True,True,True,True
calibration,108,8,8,1,3,1088,725,725,8,278528,278400,528,381,True,True,True,True,True,True,True,True
calibration,108,8,8,1,3,1088,725,725,9,557056,556800,1036,678,True,True,True,True,True,True,True,True
calibration,108,8,8,1,3,1088,725,725,10,1114112,1113600,2222,1229,True,True,True,True,True,True,True,True
calibration,108,8,8,1,4,1412,941,941,8,361472,361344,409,263,True,True,True,True,True,True,True,True
calibration,108,8,8,1,4,1412,941,941,9,722944,722688,764,497,True,True,True,True,True,True,True,True
calibration,108,8,8,1,4,1412,941,941,10,1445888,1445376,1577,1049,True,True,True,True,True,True,True,True
calibration,108,8,8,1,5,1736,1157,1157,8,444416,444288,652,569,True,True,True,True,True,True,True,True
calibration,108,8,8,1,5,1736,1157,1157,9,888832,888576,1204,1033,True,True,True,True,True,True,True,True
calibration,108,8,8,1,5,1736,1157,1157,10,1777664,1777152,2202,1877,True,True,True,True,True,True,True,True
calibration,108,8,8,1,6,2060,1373,1373,8,527360,527232,490,243,True,True,True,True,True,True,True,True
calibration,108,8,8,1,6,2060,1373,1373,9,1054720,1054464,956,504,True,True,True,True,True,True,True,True
calibration,108,8,8,1,6,2060,1373,1373,10,2109440,2108928,2608,909,True,True,True,True,True,True,True,True
calibration,108,8,8,1,7,2384,1589,1589,8,610304,610176,1456,1245,True,True,True,True,True,True,True,True
calibration,108,8,8,1,7,2384,1589,1589,9,1220608,1220352,2652,2290,True,True,True,True,True,True,True,True
calibration,108,8,8,1,7,2384,1589,1589,10,2441216,2440704,4973,4317,True,True,True,True,True,True,True,True
calibration,108,8,8,2,0,224,149,149,8,57344,57216,603,408,True,True,True,True,True,True,True,True
calibration,108,8,8,2,0,224,149,149,9,114688,114432,1188,817,True,True,True,True,True,True,True,True
calibration,108,8,8,2,0,224,149,149,10,229376,228864,2433,1707,True,True,True,True,True,True,True,True
calibration,108,8,8,2,1,548,365,365,8,140288,140160,1623,1484,True,True,True,True,True,True,True,True
calibration,108,8,8,2,1,548,365,365,9,280576,280320,3057,2778,True,True,True,True,True,True,True,True
calibration,108,8,8,2,1,548,365,365,10,561152,560640,5833,5299,True,True,True,True,True,True,True,True
calibration,108,8,8,2,2,872,581,581,8,223232,223104,1868,1638,True,True,True,True,True,True,True,True
calibration,108,8,8,2,2,872,581,581,9,446464,446208,3658,3271,True,True,True,True,True,True,True,True
calibration,108,8,8,2,2,872,581,581,10,892928,892416,7059,6314,True,True,True,True,True,True,True,True
calibration,108,8,8,2,3,1196,797,797,8,306176,306048,2113,1618,True,True,True,True,True,True,True,True
calibration,108,8,8,2,3,1196,797,797,9,612352,612096,4188,3116,True,True,True,True,True,True,True,True
calibration,108,8,8,2,3,1196,797,797,10,1224704,1224192,7934,5985,True,True,True,True,True,True,True,True
calibration,108,8,8,2,4,1520,1013,1013,8,389120,388992,1843,1087,True,True,True,True,True,True,True,True
calibration,108,8,8,2,4,1520,1013,1013,9,778240,777984,4113,2566,True,True,True,True,True,True,True,True
calibration,108,8,8,2,4,1520,1013,1013,10,1556480,1555968,7943,4983,True,True,True,True,True,True,True,True
calibration,108,8,8,2,5,1844,1229,1229,8,472064,471936,1263,1084,True,True,True,True,True,True,True,True
calibration,108,8,8,2,5,1844,1229,1229,9,944128,943872,2299,1955,True,True,True,True,True,True,True,True
calibration,108,8,8,2,5,1844,1229,1229,10,1888256,1887744,4849,4189,True,True,True,True,True,True,True,True
calibration,108,8,8,2,6,2168,1445,1445,8,555008,554880,1156,649,True,True,True,True,True,True,True,True
calibration,108,8,8,2,6,2168,1445,1445,9,1110016,1109760,2277,1252,True,True,True,True,True,True,True,True
calibration,108,8,8,2,6,2168,1445,1445,10,2220032,2219520,4623,2438,True,True,True,True,True,True,True,True
calibration,108,8,8,2,7,2492,1661,1661,8,637952,637824,1402,308,True,True,True,True,True,True,True,True
